日期,单品编码,批发价格(元/千克)
2022/4/10,1.029E+14,5.24
2022/4/10,1.029E+14,3
2022/4/10,1.029E+14,7.26
2022/4/10,1.029E+14,3.59
2022/4/10,1.029E+14,3.68
2022/4/10,1.029E+14,17.08
2022/4/10,1.029E+14,25.51
2022/4/10,1.029E+14,6.5
2022/4/10,1.029E+14,10
2022/4/10,1.029E+14,5.77
2022/4/10,1.029E+14,7.95
2022/4/10,1.029E+14,4.64
2022/4/10,1.029E+14,2.74
2022/4/10,1.029E+14,5.4
2022/4/10,1.029E+14,10
2022/4/10,1.029E+14,6.66
2022/4/10,1.029E+14,5.02
2022/4/10,1.029E+14,4.82
2022/4/10,1.029E+14,15.48
2022/4/10,1.029E+14,1.93
2022/4/10,1.029E+14,5
2022/4/10,1.029E+14,7.59
2022/4/10,1.029E+14,16.53
2022/4/10,1.029E+14,10
2022/4/10,1.029E+14,4.09
2022/4/10,1.029E+14,2.75
2022/4/10,1.029E+14,6.31
2022/4/10,1.029E+14,18.76
2022/4/10,1.029E+14,2.4
2022/4/10,1.029E+14,4.25
2022/4/10,1.029E+14,3.29
2022/4/10,1.029E+14,6.85
2022/4/10,1.029E+14,7.5
2022/4/10,1.029E+14,13.2
2022/4/10,1.029E+14,2.52
2022/4/10,1.029E+14,2.74
2022/4/10,1.029E+14,2.06
2022/4/10,1.029E+14,2.03
2022/4/10,1.029E+14,1.63
2022/4/10,1.029E+14,1.58
2022/4/10,1.029E+14,14.13
2022/4/10,1.029E+14,2.6
2022/4/10,1.029E+14,1.64
2022/4/10,1.029E+14,2.53
2022/4/10,1.029E+14,4.01
2022/4/10,1.029E+14,2.55
2022/4/10,1.029E+14,5.93
2022/4/10,1.029E+14,5.79
2022/4/10,1.029E+14,12.2
2022/4/10,1.029E+14,5.06
2022/4/10,1.029E+14,8.42
2022/4/10,1.029E+14,9.04
2022/4/10,1.029E+14,12.23
2022/4/10,1.029E+14,1.8
2022/4/10,1.029E+14,3.34
2022/4/10,1.029E+14,4.28
2022/4/10,1.029E+14,3.15
2022/4/10,1.029E+14,2.32
2022/4/10,1.029E+14,11.98
2022/4/10,1.029E+14,11.98
2022/4/10,1.029E+14,12
2022/4/10,1.029E+14,20.64
2022/4/10,1.029E+14,10.68
2022/4/10,1.029E+14,3.99
2022/4/10,1.0695E+14,2.04
2022/4/10,1.06972E+14,2.17
2022/4/11,1.029E+14,8.35
2022/4/11,1.029E+14,12.6
2022/4/11,1.029E+14,1.37
2022/4/11,1.029E+14,5.73
2022/4/11,1.029E+14,3.89
2022/4/11,1.029E+14,5.27
2022/4/11,1.029E+14,3.04
2022/4/11,1.029E+14,7.28
2022/4/11,1.029E+14,3.59
2022/4/11,1.029E+14,4.32
2022/4/11,1.029E+14,17.76
2022/4/11,1.029E+14,25.51
2022/4/11,1.029E+14,6.03
2022/4/11,1.029E+14,10
2022/4/11,1.029E+14,5.64
2022/4/11,1.029E+14,5.47
2022/4/11,1.029E+14,7.96
2022/4/11,1.029E+14,4.64
2022/4/11,1.029E+14,2.84
2022/4/11,1.029E+14,5.4
2022/4/11,1.029E+14,6.66
2022/4/11,1.029E+14,1.99
2022/4/11,1.029E+14,4.99
2022/4/11,1.029E+14,15.56
2022/4/11,1.029E+14,1.83
2022/4/11,1.029E+14,9
2022/4/11,1.029E+14,7.42
2022/4/11,1.029E+14,15.9
2022/4/11,1.029E+14,2.6
2022/4/11,1.029E+14,2.4
2022/4/11,1.029E+14,4.2
2022/4/11,1.029E+14,3.82
2022/4/11,1.029E+14,3.32
2022/4/11,1.029E+14,6.09
2022/4/11,1.029E+14,7.5
2022/4/11,1.029E+14,13.2
2022/4/11,1.029E+14,2.36
2022/4/11,1.029E+14,15.85
2022/4/11,1.029E+14,2.74
2022/4/11,1.029E+14,2.06
2022/4/11,1.029E+14,2.39
2022/4/11,1.029E+14,1.39
2022/4/11,1.029E+14,1.58
2022/4/11,1.029E+14,13.64
2022/4/11,1.029E+14,2.6
2022/4/11,1.029E+14,3.96
2022/4/11,1.029E+14,1.64
2022/4/11,1.029E+14,4.01
2022/4/11,1.029E+14,5.93
2022/4/11,1.029E+14,5.79
2022/4/11,1.029E+14,12.11
2022/4/11,1.029E+14,7.34
2022/4/11,1.029E+14,9.1
2022/4/11,1.029E+14,1.8
2022/4/11,1.029E+14,4.5
2022/4/11,1.029E+14,2.33
2022/4/11,1.029E+14,11.99
2022/4/11,1.029E+14,11.98
2022/4/11,1.029E+14,7.4
2022/4/11,1.029E+14,20.74
2022/4/11,1.029E+14,4.06
2022/4/11,1.0695E+14,2.36
2022/4/11,1.06972E+14,2.17
2022/4/12,1.029E+14,20.14
2022/4/12,1.029E+14,12.6
2022/4/12,1.029E+14,1.37
2022/4/12,1.029E+14,5.66
2022/4/12,1.029E+14,3.89
2022/4/12,1.029E+14,9.15
2022/4/12,1.029E+14,5.27
2022/4/12,1.029E+14,2.74
2022/4/12,1.029E+14,7.27
2022/4/12,1.029E+14,5
2022/4/12,1.029E+14,3.62
2022/4/12,1.029E+14,4.32
2022/4/12,1.029E+14,18.37
2022/4/12,1.029E+14,25.52
2022/4/12,1.029E+14,5.58
2022/4/12,1.029E+14,10.05
2022/4/12,1.029E+14,5.74
2022/4/12,1.029E+14,5.45
2022/4/12,1.029E+14,7.96
2022/4/12,1.029E+14,4.64
2022/4/12,1.029E+14,2.94
2022/4/12,1.029E+14,5.4
2022/4/12,1.029E+14,6.48
2022/4/12,1.029E+14,4.83
2022/4/12,1.029E+14,15.46
2022/4/12,1.029E+14,9
2022/4/12,1.029E+14,5.02
2022/4/12,1.029E+14,7.09
2022/4/12,1.029E+14,15.9
2022/4/12,1.029E+14,2.56
2022/4/12,1.029E+14,6.09
2022/4/12,1.029E+14,16.7
2022/4/12,1.029E+14,18.56
2022/4/12,1.029E+14,2.4
2022/4/12,1.029E+14,4.05
2022/4/12,1.029E+14,3.84
2022/4/12,1.029E+14,3.51
2022/4/12,1.029E+14,7.27
2022/4/12,1.029E+14,7.5
2022/4/12,1.029E+14,13.2
2022/4/12,1.029E+14,2.11
2022/4/12,1.029E+14,15.85
2022/4/12,1.029E+14,2.74
2022/4/12,1.029E+14,2.06
2022/4/12,1.029E+14,2.49
2022/4/12,1.029E+14,1.39
2022/4/12,1.029E+14,1.58
2022/4/12,1.029E+14,6.38
2022/4/12,1.029E+14,13.64
2022/4/12,1.029E+14,2.6
2022/4/12,1.029E+14,4
2022/4/12,1.029E+14,1
2022/4/12,1.029E+14,1.55
2022/4/12,1.029E+14,2.59
2022/4/12,1.029E+14,6.34
2022/4/12,1.029E+14,4.01
2022/4/12,1.029E+14,1.2
2022/4/12,1.029E+14,5.72
2022/4/12,1.029E+14,3.89
2022/4/12,1.029E+14,5.05
2022/4/12,1.029E+14,7.41
2022/4/12,1.029E+14,9.03
2022/4/12,1.029E+14,1.76
2022/4/12,1.029E+14,3.34
2022/4/12,1.029E+14,5
2022/4/12,1.029E+14,3.15
2022/4/12,1.029E+14,12
2022/4/12,1.029E+14,11.99
2022/4/12,1.029E+14,8.72
2022/4/12,1.029E+14,20.74
2022/4/12,1.029E+14,4.06
2022/4/12,1.0695E+14,2.35
2022/4/12,1.06972E+14,2.17
2022/4/13,1.029E+14,11.54
2022/4/13,1.029E+14,12.6
2022/4/13,1.029E+14,1.38
2022/4/13,1.029E+14,5.84
2022/4/13,1.029E+14,3.42
2022/4/13,1.029E+14,8.64
2022/4/13,1.029E+14,5.23
2022/4/13,1.029E+14,7.25
2022/4/13,1.029E+14,5.02
2022/4/13,1.029E+14,7.52
2022/4/13,1.029E+14,2.23
2022/4/13,1.029E+14,4.17
2022/4/13,1.029E+14,18.17
2022/4/13,1.029E+14,25.92
2022/4/13,1.029E+14,5.6
2022/4/13,1.029E+14,8.44
2022/4/13,1.029E+14,5.11
2022/4/13,1.029E+14,2.23
2022/4/13,1.029E+14,7.8
2022/4/13,1.029E+14,4.69
2022/4/13,1.029E+14,3.93
2022/4/13,1.029E+14,5.4
2022/4/13,1.029E+14,13.99
2022/4/13,1.029E+14,6.85
2022/4/13,1.029E+14,4.83
2022/4/13,1.029E+14,15.37
2022/4/13,1.029E+14,1.81
2022/4/13,1.029E+14,5
2022/4/13,1.029E+14,9
2022/4/13,1.029E+14,6.93
2022/4/13,1.029E+14,13.96
2022/4/13,1.029E+14,10
2022/4/13,1.029E+14,2.55
2022/4/13,1.029E+14,2.69
2022/4/13,1.029E+14,2.4
2022/4/13,1.029E+14,7.33
2022/4/13,1.029E+14,4.21
2022/4/13,1.029E+14,3.61
2022/4/13,1.029E+14,2.98
2022/4/13,1.029E+14,8.24
2022/4/13,1.029E+14,7.5
2022/4/13,1.029E+14,13.43
2022/4/13,1.029E+14,2.03
2022/4/13,1.029E+14,15.83
2022/4/13,1.029E+14,2
2022/4/13,1.029E+14,1.58
2022/4/13,1.029E+14,13.89
2022/4/13,1.029E+14,2.6
2022/4/13,1.029E+14,1
2022/4/13,1.029E+14,4
2022/4/13,1.029E+14,2.47
2022/4/13,1.029E+14,6.67
2022/4/13,1.029E+14,4.01
2022/4/13,1.029E+14,5.71
2022/4/13,1.029E+14,3.26
2022/4/13,1.029E+14,12.15
2022/4/13,1.029E+14,5.06
2022/4/13,1.029E+14,9.05
2022/4/13,1.029E+14,9.63
2022/4/13,1.029E+14,1.8
2022/4/13,1.029E+14,3.34
2022/4/13,1.029E+14,5
2022/4/13,1.029E+14,3.15
2022/4/13,1.029E+14,11.99
2022/4/13,1.029E+14,12
2022/4/13,1.029E+14,12
2022/4/13,1.029E+14,6.74
2022/4/13,1.029E+14,19.66
2022/4/13,1.029E+14,11.53
2022/4/13,1.029E+14,4.06
2022/4/13,1.0695E+14,1.92
2022/4/13,1.06972E+14,2.17
2022/4/14,1.029E+14,21.19
2022/4/14,1.029E+14,12.6
2022/4/14,1.029E+14,1.37
2022/4/14,1.029E+14,6.14
2022/4/14,1.029E+14,3.86
2022/4/14,1.029E+14,2.71
2022/4/14,1.029E+14,4.22
2022/4/14,1.029E+14,2.24
2022/4/14,1.029E+14,3.85
2022/4/14,1.029E+14,16
2022/4/14,1.029E+14,25.97
2022/4/14,1.029E+14,5.19
2022/4/14,1.029E+14,7.67
2022/4/14,1.029E+14,4.96
2022/4/14,1.029E+14,4.3
2022/4/14,1.029E+14,7.72
2022/4/14,1.029E+14,4.87
2022/4/14,1.029E+14,3
2022/4/14,1.029E+14,5.4
2022/4/14,1.029E+14,6.53
2022/4/14,1.029E+14,12.34
2022/4/14,1.029E+14,4.85
2022/4/14,1.029E+14,15.54
2022/4/14,1.029E+14,1.76
2022/4/14,1.029E+14,9.62
2022/4/14,1.029E+14,8.38
2022/4/14,1.029E+14,6.84
2022/4/14,1.029E+14,14.55
2022/4/14,1.029E+14,3.74
2022/4/14,1.029E+14,8.27
2022/4/14,1.029E+14,1.69
2022/4/14,1.029E+14,16.34
2022/4/14,1.029E+14,2
2022/4/14,1.029E+14,3.94
2022/4/14,1.029E+14,3.67
2022/4/14,1.029E+14,2.98
2022/4/14,1.029E+14,30.5
2022/4/14,1.029E+14,8.53
2022/4/14,1.029E+14,7.5
2022/4/14,1.029E+14,11.96
2022/4/14,1.029E+14,1.6
2022/4/14,1.029E+14,14.72
2022/4/14,1.029E+14,3.36
2022/4/14,1.029E+14,2.24
2022/4/14,1.029E+14,1.96
2022/4/14,1.029E+14,1.34
2022/4/14,1.029E+14,1.66
2022/4/14,1.029E+14,13.71
2022/4/14,1.029E+14,2.17
2022/4/14,1.029E+14,1.5
2022/4/14,1.029E+14,1.66
2022/4/14,1.029E+14,1.42
2022/4/14,1.029E+14,4.35
2022/4/14,1.029E+14,4.63
2022/4/14,1.029E+14,7.47
2022/4/14,1.029E+14,1.35
2022/4/14,1.029E+14,3.34
2022/4/14,1.029E+14,5
2022/4/14,1.029E+14,2.94
2022/4/14,1.029E+14,12
2022/4/14,1.029E+14,12
2022/4/14,1.029E+14,7.99
2022/4/14,1.029E+14,20.35
2022/4/14,1.029E+14,3.98
2022/4/14,1.0695E+14,1.92
2022/4/14,1.06972E+14,2.09
2022/4/15,1.029E+14,12.07
2022/4/15,1.029E+14,12.6
2022/4/15,1.029E+14,1.36
2022/4/15,1.029E+14,6.99
2022/4/15,1.029E+14,1.8
2022/4/15,1.029E+14,10
2022/4/15,1.029E+14,5.23
2022/4/15,1.029E+14,2.72
2022/4/15,1.029E+14,6
2022/4/15,1.029E+14,2.83
2022/4/15,1.029E+14,3.6
2022/4/15,1.029E+14,15.9
2022/4/15,1.029E+14,25.63
2022/4/15,1.029E+14,5.67
2022/4/15,1.029E+14,7.67
2022/4/15,1.029E+14,20
2022/4/15,1.029E+14,5.34
2022/4/15,1.029E+14,4.31
2022/4/15,1.029E+14,8.32
2022/4/15,1.029E+14,4.64
2022/4/15,1.029E+14,3.19
2022/4/15,1.029E+14,5.34
2022/4/15,1.029E+14,6.51
2022/4/15,1.029E+14,12.51
2022/4/15,1.029E+14,4.9
2022/4/15,1.029E+14,15.44
2022/4/15,1.029E+14,1.76
2022/4/15,1.029E+14,9.64
2022/4/15,1.029E+14,8.4
2022/4/15,1.029E+14,5.03
2022/4/15,1.029E+14,6.74
2022/4/15,1.029E+14,13.34
2022/4/15,1.029E+14,1.73
2022/4/15,1.029E+14,8.29
2022/4/15,1.029E+14,11
2022/4/15,1.029E+14,2
2022/4/15,1.029E+14,4.37
2022/4/15,1.029E+14,3.67
2022/4/15,1.029E+14,2.95
2022/4/15,1.029E+14,8.66
2022/4/15,1.029E+14,7.5
2022/4/15,1.029E+14,12.3
2022/4/15,1.029E+14,1.6
2022/4/15,1.029E+14,14.7
2022/4/15,1.029E+14,2
2022/4/15,1.029E+14,1.28
2022/4/15,1.029E+14,1.66
2022/4/15,1.029E+14,9.55
2022/4/15,1.029E+14,1.03
2022/4/15,1.029E+14,1.41
2022/4/15,1.029E+14,4.33
2022/4/15,1.029E+14,5.43
2022/4/15,1.029E+14,4.62
2022/4/15,1.029E+14,7.5
2022/4/15,1.029E+14,8.55
2022/4/15,1.029E+14,1.5
2022/4/15,1.029E+14,2.1
2022/4/15,1.029E+14,5
2022/4/15,1.029E+14,3.15
2022/4/15,1.029E+14,12
2022/4/15,1.029E+14,12
2022/4/15,1.029E+14,12
2022/4/15,1.029E+14,7.98
2022/4/15,1.029E+14,20.14
2022/4/15,1.029E+14,3.98
2022/4/15,1.0695E+14,1.77
2022/4/15,1.06972E+14,2.08
2022/4/16,1.029E+14,12.07
2022/4/16,1.029E+14,12.6
2022/4/16,1.029E+14,1.36
2022/4/16,1.029E+14,7.48
2022/4/16,1.029E+14,3.32
2022/4/16,1.029E+14,5.52
2022/4/16,1.029E+14,2.77
2022/4/16,1.029E+14,6.36
2022/4/16,1.029E+14,2.94
2022/4/16,1.029E+14,4.98
2022/4/16,1.029E+14,15.84
2022/4/16,1.029E+14,22.12
2022/4/16,1.029E+14,5.28
2022/4/16,1.029E+14,7.67
2022/4/16,1.029E+14,4.69
2022/4/16,1.029E+14,4.32
2022/4/16,1.029E+14,8.32
2022/4/16,1.029E+14,4.64
2022/4/16,1.029E+14,3.48
2022/4/16,1.029E+14,5.4
2022/4/16,1.029E+14,5.4
2022/4/16,1.029E+14,13.2
2022/4/16,1.029E+14,4.91
2022/4/16,1.029E+14,15.36
2022/4/16,1.029E+14,1.72
2022/4/16,1.029E+14,9.62
2022/4/16,1.029E+14,8.4
2022/4/16,1.029E+14,6.53
2022/4/16,1.029E+14,14.14
2022/4/16,1.029E+14,3.74
2022/4/16,1.029E+14,1.73
2022/4/16,1.029E+14,5.29
2022/4/16,1.029E+14,2
2022/4/16,1.029E+14,4.35
2022/4/16,1.029E+14,3.66
2022/4/16,1.029E+14,2.93
2022/4/16,1.029E+14,8.5
2022/4/16,1.029E+14,7.5
2022/4/16,1.029E+14,12.15
2022/4/16,1.029E+14,2.25
2022/4/16,1.029E+14,2.95
2022/4/16,1.029E+14,2.13
2022/4/16,1.029E+14,1.62
2022/4/16,1.029E+14,1.26
2022/4/16,1.029E+14,1.66
2022/4/16,1.029E+14,6.28
2022/4/16,1.029E+14,7.1
2022/4/16,1.029E+14,1.83
2022/4/16,1.029E+14,0.96
2022/4/16,1.029E+14,1.55
2022/4/16,1.029E+14,1.63
2022/4/16,1.029E+14,1.41
2022/4/16,1.029E+14,6.68
2022/4/16,1.029E+14,4.33
2022/4/16,1.029E+14,4.86
2022/4/16,1.029E+14,4.62
2022/4/16,1.029E+14,7.04
2022/4/16,1.029E+14,9.82
2022/4/16,1.029E+14,12.13
2022/4/16,1.029E+14,5.14
2022/4/16,1.029E+14,7.44
2022/4/16,1.029E+14,8.56
2022/4/16,1.029E+14,1.5
2022/4/16,1.029E+14,3.34
2022/4/16,1.029E+14,4.98
2022/4/16,1.029E+14,11.14
2022/4/16,1.029E+14,12
2022/4/16,1.029E+14,12
2022/4/16,1.029E+14,12
2022/4/16,1.029E+14,2.04
2022/4/16,1.029E+14,12.6
2022/4/16,1.029E+14,0.84
2022/4/16,1.029E+14,0.94
2022/4/16,1.029E+14,7.98
2022/4/16,1.029E+14,19.78
2022/4/16,1.029E+14,11.14
2022/4/16,1.029E+14,4
2022/4/16,1.0695E+14,1.71
2022/4/16,1.06972E+14,2.1
2022/4/17,1.029E+14,12.45
2022/4/17,1.029E+14,12.6
2022/4/17,1.029E+14,1.4
2022/4/17,1.029E+14,7.33
2022/4/17,1.029E+14,3.47
2022/4/17,1.029E+14,8.46
2022/4/17,1.029E+14,5.54
2022/4/17,1.029E+14,6.5
2022/4/17,1.029E+14,2.93
2022/4/17,1.029E+14,4.98
2022/4/17,1.029E+14,15.71
2022/4/17,1.029E+14,21.82
2022/4/17,1.029E+14,4.86
2022/4/17,1.029E+14,7.78
2022/4/17,1.029E+14,3.78
2022/4/17,1.029E+14,8.4
2022/4/17,1.029E+14,4.64
2022/4/17,1.029E+14,3.35
2022/4/17,1.029E+14,5.46
2022/4/17,1.029E+14,5.39
2022/4/17,1.029E+14,4.74
2022/4/17,1.029E+14,15.37
2022/4/17,1.029E+14,1.68
2022/4/17,1.029E+14,8.4
2022/4/17,1.029E+14,13.72
2022/4/17,1.029E+14,1.75
2022/4/17,1.029E+14,5.29
2022/4/17,1.029E+14,2
2022/4/17,1.029E+14,4.44
2022/4/17,1.029E+14,3.59
2022/4/17,1.029E+14,2.94
2022/4/17,1.029E+14,8.35
2022/4/17,1.029E+14,7.5
2022/4/17,1.029E+14,9.63
2022/4/17,1.029E+14,2.11
2022/4/17,1.029E+14,6.7
2022/4/17,1.029E+14,6.74
2022/4/17,1.029E+14,1.85
2022/4/17,1.029E+14,1.62
2022/4/17,1.029E+14,1.41
2022/4/17,1.029E+14,6.26
2022/4/17,1.029E+14,4.32
2022/4/17,1.029E+14,4.82
2022/4/17,1.029E+14,4.62
2022/4/17,1.029E+14,6.6
2022/4/17,1.029E+14,5.14
2022/4/17,1.029E+14,7.44
2022/4/17,1.029E+14,8.56
2022/4/17,1.029E+14,8.91
2022/4/17,1.029E+14,3.34
2022/4/17,1.029E+14,5.12
2022/4/17,1.029E+14,11.15
2022/4/17,1.029E+14,12
2022/4/17,1.029E+14,2.04
2022/4/17,1.029E+14,4.4
2022/4/17,1.029E+14,4.69
2022/4/17,1.029E+14,12.63
2022/4/17,1.029E+14,7.97
2022/4/17,1.029E+14,20.39
2022/4/17,1.029E+14,4.48
2022/4/17,1.0695E+14,1.7
2022/4/17,1.06972E+14,2.15
2022/4/18,1.029E+14,12.6
2022/4/18,1.029E+14,1.39
2022/4/18,1.029E+14,6.55
2022/4/18,1.029E+14,3.63
2022/4/18,1.029E+14,8.47
2022/4/18,1.029E+14,5.54
2022/4/18,1.029E+14,2.8
2022/4/18,1.029E+14,6.47
2022/4/18,1.029E+14,2.93
2022/4/18,1.029E+14,4.98
2022/4/18,1.029E+14,15.46
2022/4/18,1.029E+14,21.76
2022/4/18,1.029E+14,4.64
2022/4/18,1.029E+14,2.23
2022/4/18,1.029E+14,8.6
2022/4/18,1.029E+14,4.64
2022/4/18,1.029E+14,3.72
2022/4/18,1.029E+14,5.4
2022/4/18,1.029E+14,5.35
2022/4/18,1.029E+14,13.18
2022/4/18,1.029E+14,4.68
2022/4/18,1.029E+14,15.36
2022/4/18,1.029E+14,8.4
2022/4/18,1.029E+14,13.35
2022/4/18,1.029E+14,8.23
2022/4/18,1.029E+14,1.81
2022/4/18,1.029E+14,5.29
2022/4/18,1.029E+14,2
2022/4/18,1.029E+14,4.48
2022/4/18,1.029E+14,3.59
2022/4/18,1.029E+14,2.94
2022/4/18,1.029E+14,8.33
2022/4/18,1.029E+14,7.5
2022/4/18,1.029E+14,8.98
2022/4/18,1.029E+14,2.03
2022/4/18,1.029E+14,2.8
2022/4/18,1.029E+14,2.12
2022/4/18,1.029E+14,1.56
2022/4/18,1.029E+14,1.23
2022/4/18,1.029E+14,1.56
2022/4/18,1.029E+14,6.74
2022/4/18,1.029E+14,0.92
2022/4/18,1.029E+14,1.58
2022/4/18,1.029E+14,4.33
2022/4/18,1.029E+14,4.79
2022/4/18,1.029E+14,4.44
2022/4/18,1.029E+14,7.04
2022/4/18,1.029E+14,5.14
2022/4/18,1.029E+14,7.37
2022/4/18,1.029E+14,8.55
2022/4/18,1.029E+14,8.88
2022/4/18,1.029E+14,3.34
2022/4/18,1.029E+14,5.32
2022/4/18,1.029E+14,2.04
2022/4/18,1.029E+14,4.69
2022/4/18,1.029E+14,6.51
2022/4/18,1.029E+14,5.11
2022/4/18,1.029E+14,0.59
2022/4/18,1.029E+14,21.27
2022/4/18,1.029E+14,4.48
2022/4/18,1.0695E+14,1.7
2022/4/18,1.06972E+14,2.15
2022/4/19,1.029E+14,13.2
2022/4/19,1.029E+14,12.6
2022/4/19,1.029E+14,1.39
2022/4/19,1.029E+14,6.53
2022/4/19,1.029E+14,3.42
2022/4/19,1.029E+14,8.46
2022/4/19,1.029E+14,5.54
2022/4/19,1.029E+14,3.07
2022/4/19,1.029E+14,6.44
2022/4/19,1.029E+14,4.98
2022/4/19,1.029E+14,16.84
2022/4/19,1.029E+14,21.76
2022/4/19,1.029E+14,4.58
2022/4/19,1.029E+14,7.8
2022/4/19,1.029E+14,2.22
2022/4/19,1.029E+14,8.6
2022/4/19,1.029E+14,4.65
2022/4/19,1.029E+14,3.37
2022/4/19,1.029E+14,5.4
2022/4/19,1.029E+14,5.34
2022/4/19,1.029E+14,13.2
2022/4/19,1.029E+14,4.68
2022/4/19,1.029E+14,15.36
2022/4/19,1.029E+14,1.71
2022/4/19,1.029E+14,9.62
2022/4/19,1.029E+14,8.4
2022/4/19,1.029E+14,13.26
2022/4/19,1.029E+14,3.73
2022/4/19,1.029E+14,8.29
2022/4/19,1.029E+14,1.73
2022/4/19,1.029E+14,5.29
2022/4/19,1.029E+14,2
2022/4/19,1.029E+14,4.87
2022/4/19,1.029E+14,2.9
2022/4/19,1.029E+14,8.27
2022/4/19,1.029E+14,7.5
2022/4/19,1.029E+14,8.98
2022/4/19,1.029E+14,2.04
2022/4/19,1.029E+14,2.53
2022/4/19,1.029E+14,2.05
2022/4/19,1.029E+14,2.38
2022/4/19,1.029E+14,1.5
2022/4/19,1.029E+14,6.74
2022/4/19,1.029E+14,1.85
2022/4/19,1.029E+14,1.63
2022/4/19,1.029E+14,1.63
2022/4/19,1.029E+14,1.41
2022/4/19,1.029E+14,6.06
2022/4/19,1.029E+14,4.33
2022/4/19,1.029E+14,4.79
2022/4/19,1.029E+14,4.34
2022/4/19,1.029E+14,7.26
2022/4/19,1.029E+14,6.26
2022/4/19,1.029E+14,5.12
2022/4/19,1.029E+14,11.2
2022/4/19,1.029E+14,7.34
2022/4/19,1.029E+14,8.52
2022/4/19,1.029E+14,13.18
2022/4/19,1.029E+14,5.32
2022/4/19,1.029E+14,11.16
2022/4/19,1.029E+14,3.15
2022/4/19,1.029E+14,2.04
2022/4/19,1.029E+14,4.4
2022/4/19,1.029E+14,4.69
2022/4/19,1.029E+14,6.51
2022/4/19,1.029E+14,12.6
2022/4/19,1.029E+14,1.2
2022/4/19,1.029E+14,0.94
2022/4/19,1.029E+14,5.35
2022/4/19,1.029E+14,21.01
2022/4/19,1.029E+14,11.19
2022/4/19,1.029E+14,4.48
2022/4/19,1.0695E+14,1.73
2022/4/19,1.06972E+14,2.07
2022/4/20,1.029E+14,15.97
2022/4/20,1.029E+14,12.6
2022/4/20,1.029E+14,1.38
2022/4/20,1.029E+14,5.89
2022/4/20,1.029E+14,4.11
2022/4/20,1.029E+14,8.47
2022/4/20,1.029E+14,5.54
2022/4/20,1.029E+14,3.03
2022/4/20,1.029E+14,6.41
2022/4/20,1.029E+14,4.98
2022/4/20,1.029E+14,17.16
2022/4/20,1.029E+14,20.39
2022/4/20,1.029E+14,4.58
2022/4/20,1.029E+14,7.8
2022/4/20,1.029E+14,2.21
2022/4/20,1.029E+14,9.34
2022/4/20,1.029E+14,4.64
2022/4/20,1.029E+14,4.13
2022/4/20,1.029E+14,5.4
2022/4/20,1.029E+14,5.23
2022/4/20,1.029E+14,13.18
2022/4/20,1.029E+14,4.54
2022/4/20,1.029E+14,15.4
2022/4/20,1.029E+14,1.73
2022/4/20,1.029E+14,9.62
2022/4/20,1.029E+14,8.4
2022/4/20,1.029E+14,12.53
2022/4/20,1.029E+14,8.12
2022/4/20,1.029E+14,1.78
2022/4/20,1.029E+14,5.29
2022/4/20,1.029E+14,16.35
2022/4/20,1.029E+14,2
2022/4/20,1.029E+14,5.03
2022/4/20,1.029E+14,3.58
2022/4/20,1.029E+14,8.27
2022/4/20,1.029E+14,7.5
2022/4/20,1.029E+14,8.98
2022/4/20,1.029E+14,2.03
2022/4/20,1.029E+14,2.47
2022/4/20,1.029E+14,2.08
2022/4/20,1.029E+14,3.33
2022/4/20,1.029E+14,1.16
2022/4/20,1.029E+14,1.58
2022/4/20,1.029E+14,6.74
2022/4/20,1.029E+14,1.85
2022/4/20,1.029E+14,1.63
2022/4/20,1.029E+14,1.3
2022/4/20,1.029E+14,3.65
2022/4/20,1.029E+14,4.78
2022/4/20,1.029E+14,7.4
2022/4/20,1.029E+14,6.51
2022/4/20,1.029E+14,5.04
2022/4/20,1.029E+14,8.13
2022/4/20,1.029E+14,8.87
2022/4/20,1.029E+14,13.24
2022/4/20,1.029E+14,1.44
2022/4/20,1.029E+14,3.34
2022/4/20,1.029E+14,5.32
2022/4/20,1.029E+14,2.05
2022/4/20,1.029E+14,4.41
2022/4/20,1.029E+14,4.7
2022/4/20,1.029E+14,6.52
2022/4/20,1.029E+14,12.6
2022/4/20,1.029E+14,1.12
2022/4/20,1.029E+14,5.35
2022/4/20,1.029E+14,23.99
2022/4/20,1.029E+14,18.88
2022/4/20,1.029E+14,4.47
2022/4/20,1.0695E+14,1.73
2022/4/20,1.06972E+14,2.07
2022/4/21,1.029E+14,12.6
2022/4/21,1.029E+14,1.98
2022/4/21,1.029E+14,5.5
2022/4/21,1.029E+14,4.32
2022/4/21,1.029E+14,8.51
2022/4/21,1.029E+14,5.54
2022/4/21,1.029E+14,2.95
2022/4/21,1.029E+14,5
2022/4/21,1.029E+14,6.36
2022/4/21,1.029E+14,4.98
2022/4/21,1.029E+14,17.16
2022/4/21,1.029E+14,20.39
2022/4/21,1.029E+14,4.62
2022/4/21,1.029E+14,7.77
2022/4/21,1.029E+14,9.49
2022/4/21,1.029E+14,4.64
2022/4/21,1.029E+14,4.18
2022/4/21,1.029E+14,5.4
2022/4/21,1.029E+14,2
2022/4/21,1.029E+14,5.04
2022/4/21,1.029E+14,13.19
2022/4/21,1.029E+14,4.41
2022/4/21,1.029E+14,15.42
2022/4/21,1.029E+14,1.71
2022/4/21,1.029E+14,9.62
2022/4/21,1.029E+14,8.4
2022/4/21,1.029E+14,11.97
